rule_id,target_attribute,target_attribute_type,validation_rules,translation_rules,description,desc_uptodate_with_rules
1,CAS_ID,text,notEmpty(inventory_id);notNull(src_filename);notNull(forest_id_2);notNull(ogc_fid),"padConcat({inventory_id, 'CANFOR', src_filename, forest_id_2, ogc_fid}, {'4','15','10','10','7'}, {'x','x','x','0','0'}, '-', 'TRUE', 'TRUE')",Concatenates five attributes to create CAS_ID,TRUE
2,GEOMETRY,geometry,"geoIsValid(wkb_geometry, FALSE)",geoMakeValid(wkb_geometry),Returns the geometry and validates if necessary. If valid geometry cannot be made error code is returned.,TRUE
