rule_id,target_attribute,target_attribute_type,validation_rules,translation_rules,description,desc_uptodate_with_rules
1,CAS_ID,text,notNull(invproj_id);notNull(fc_id_1);notNull(ogc_fid),"padConcat({'nt01', 'NF_FORCOV', invproj_id, fc_id_1, ogc_fid}, {'4','15','10','10','7'}, {'x','x','x','0','0'}, '-', 'TRUE', 'TRUE')",Concatenates five attributes to create CAS_ID,TRUE
2,GEOMETRY,geometry,"geoIsValid(wkb_geometry, TRUE)",geoMakeValid(wkb_geometry),Returns the geometry and validates if necessary. If valid geometry cannot be made error code is returned.,TRUE
