rule_id,target_attribute,target_attribute_type,validation_rules,translation_rules,description,desc_uptodate_with_rules
0,ROW_TRANSLATION_RULE,NA,,NA,Only run rows where the wetland validation creates a valid 4 letter code,FALSE
1,CAS_ID,text,notEmpty(inventory_id);notNull(src_filename);notNull(ogc_fid),"padConcat({inventory_id, src_filename, src_filename, ogc_fid, ogc_fid}, {4,15,10,10,7}, {'x','x','x','0','0'}, '-', 'TRUE', 'TRUE')",Concatenates five attributes to create CAS_ID,TRUE
2,WETLAND_TYPE,text,true(),,No validation required because the row_translation_rule has already validated that a wetland code exists. Translation converts source attributes into 4-character wetland code and returns the code corresponding to the first character.,FALSE
3,WET_VEG_COVER,text,true(),,No validation required because the row_translation_rule has already validated that a wetland code exists. Translation converts source attributes into 4-character wetland code and returns the code corresponding to the second character.,FALSE
4,WET_LANDFORM_MOD,text,true(),,No validation required because the row_translation_rule has already validated that a wetland code exists. Translation converts source attributes into 4-character wetland code and returns the code corresponding to the third character.,FALSE
5,WET_LOCAL_MOD,text,true(),,No validation required because the row_translation_rule has already validated that a wetland code exists. Translation converts source attributes into 4-character wetland code and returns the code corresponding to the fourth character.,FALSE
6,ECO_SITE,text,false(),nothingText(),Attribute does not occur,TRUE
