rule_id,target_attribute,target_attribute_type,validation_rules,translation_rules,description,desc_uptodate_with_rules
1,CAS_ID,text,notNull(invproj_id);notNull(fc_id_1);notNull(ogc_fid),"padConcat({'nt01', 'NF_FORCOV', invproj_id, fc_id_1, ogc_fid}, {'4','15','10','10','7'}, {'x','x','x','0','0'}, '-', 'TRUE', 'TRUE')",Concatenates five attributes to create CAS_ID,TRUE
2,WETLAND_TYPE,text,false(),nothingText(),Attribute does not occur,TRUE
3,WET_VEG_COVER,text,false(),nothingText(),Attribute does not occur,TRUE
4,WET_LANDFORM_MOD,text,false(),nothingText(),Attribute does not occur,TRUE
5,WET_LOCAL_MOD,text,false(),nothingText(),Attribute does not occur,TRUE
6,ECO_SITE,text,false(),nothingText(),Attribute does not occur,TRUE
