rule_id,target_attribute,target_attribute_type,validation_rules,translation_rules,description,desc_uptodate_with_rules
0,ROW_TRANSLATION_RULE,NA,"yt_wetland_validation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 1)",NA,No row to translate, TRUE
1,CAS_ID,text,notEmpty(inventory_id);notNull(orig_stand_id);notNull(src_filename);notNull(poly_id),"padConcat({inventory_id, src_filename, '', orig_stand_id, poly_id}, {4,15,10,10,7}, {'x','x','x','0','0'}, '-', 'TRUE', 'TRUE')",Concatenates five attributes to create CAS_ID,TRUE
2,WETLAND_TYPE,text,"yt_wetland_validation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 1)","yt_wetland_translation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 1)","Generate 4 letter code, then translate character 1",TRUE
3,WET_VEG_COVER,text,"yt_wetland_validation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 2)","yt_wetland_translation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 2)","Generate 4 letter code, then translate character 2",TRUE
4,WET_LANDFORM_MOD,text,"yt_wetland_validation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 3)","yt_wetland_translation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 3)","Generate 4 letter code, then translate character 3",TRUE
5,WET_LOCAL_MOD,text,"yt_wetland_validation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 4)","yt_wetland_translation(smr, cc, class_, sp1, sp2, sp1_per, avg_ht, 4)","Generate 4 letter code, then translate character 4",TRUE
6,ECO_SITE,text,false(),nothingText(),Attribute does not occur,TRUE
7,LAYER,integer,false(|-8886),nothingInt(),Layer is unknown.,TRUE
