values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
BOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,10434,29,12,81455,NA,1123,8896,11046,215663,44618,44029,41637,296,382,NA,NA,NA,429,88717,8733,53111,203976,97063,2307,4,25,19855,16065,4927,1199,1072
ESTUARY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5725,4742,1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FEN,NA,NA,NA,NA,1,57,29,118,565,NA,12635,12569,2537,5487,2431,13658,NA,70624,10338,12411,NA,1857,2091,5746,877,890,NA,555,394,NA,45836,1100,40967,142448,71008,NA,413,241,58912,46894,16693,11,9
MARSH,1246,491,396,542,5128,3056,1742,9242,11054,NA,22309,24775,NA,4175,1217,NA,NA,6787,11583,21032,23122,8307,10543,21904,400,400,NA,225,344,NA,NA,NA,NA,34,7,26678,NA,NA,NA,NA,NA,2112,1941
SHALLOW_WATER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4674,6523,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWAMP,2530,683,1120,480,20054,4328,3757,38012,42063,NA,30762,32508,13205,2250,1377,76156,NA,2692,37471,52855,NA,2444,3404,15332,1712,1714,NA,987,1209,1059,267730,40767,156494,537915,308280,138207,536,141,27823,22161,6736,3647,3376
TIDAL_FLATS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,1133,NA,NA,NA,NA,NA,NA,NA,1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WETLAND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4041,2688,NA,NA,NA,16,1779,NA,37129,37362,36621,46704,65752,NA,NA,NA,NA,NA,NA,NA,NA,NA,307650,NA,NA,NA,NA,NA,4181,3915
