values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
FORESTED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,2189,NA,NA,NA,NA,32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,322,269,2651,NA,NA
MUD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,1133,NA,NA,NA,NA,NA,NA,NA,1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4041,2688,NA,NA,NA,49,1796,NA,37129,37362,36621,46704,65752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4181,3915
OPEN_NON_TREED_COASTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,977,2954,NA,5725,4742,1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OPEN_NON_TREED_FRESHWATER,3776,1174,1516,1022,25183,7441,5528,47372,53682,NA,42961,47057,5492,6110,1631,58306,NA,41313,61029,85754,220068,19890,22300,33195,1964,1998,NA,1767,1435,1488,217820,37572,117012,420187,215245,257572,NA,NA,NA,NA,NA,5748,5308
WOODED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22749,22799,20684,5831,3406,112963,NA,39913,10161,12953,18717,37336,37767,51424,1289,1360,NA,NA,512,NA,184463,13028,133560,464186,261113,217270,938,407,106268,84851,25705,1221,1090
