values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
-8886,NA,NA,NA,NA,88,NA,97,NA,NA,4555,9438,11875,35183,9645,3631,450521,5217,41315,960,82,NA,77041,70697,52455,1937,1790,243689,121,NA,3923,666121,42956,464422,689643,760948,314811,NA,5,NA,NA,793,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,31478,5274,7955,16992,103501,100589,64226,292899,329862,NA,3279680,3524723,99607,12835,9315,1194287,99492,176948,761338,941182,1863664,872247,838745,701699,247766,158216,3211457,5451,238,103297,2197913,357991,1996674,6007278,3978086,1172961,12325,2547,296922,201006,70178,249636,231137
2,30155,6210,15313,17482,91107,18035,56153,234139,291082,NA,1175327,1353039,NA,32473,12662,NA,50270,1416,164879,182629,NA,178640,181231,241732,31685,160517,173927,2111,91,NA,12292,241,26423,71153,70240,13895,11115,4421,281934,191169,111923,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211290,258457,NA,5337,1588,NA,7977,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,148,NA,NA,NA,NA,NA,NA,NA,3536,1746,52506,29028,28313,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674,3676,NA,78,25,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,420,NA,NA,NA,NA,NA,NA,NA,330,240,2118,764,269,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,6,5,42,10,6,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
