values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
NON_PRODUCTIVE_FOREST,10958,1849,4277,3079,29987,12417,8478,68900,72275,NA,475179,502675,NA,NA,NA,NA,NA,NA,155413,158156,174892,2534,3121,8373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,334,716,132625,106353,NA,NA,NA
NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7319,1449,NA,1509880,160597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRODUCTIVE_FOREST,61829,12330,29534,41148,195173,100437,141195,460354,579504,NA,3796846,4241998,85599,NA,NA,854163,NA,NA,776858,895398,669031,NA,NA,NA,36,62,2240815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNKNOWN_VALUE,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,89445,36931,NA,213982,154594,NA,NA,23122,1007873,979041,964337,245796,349860,1,NA,311,81073,NA,NA,1720580,5133315,3461011,860389,28649,10051,575928,377310,296399,114735,105102
