values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
AESC_HIP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALNU_INC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALNU_RUB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14963,18417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALNU_RUG_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALNU_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARBU_MEN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIM_TRI_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_ALL_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10893,12396,NA,8791,12488,23378,NA,NA,21989,NA,NA,2550,NA,NA,NA,83912,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_GRA_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_LEN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_NEO_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_OCC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_PAP_###,228,9,3,46,235,25,384,939,1690,NA,46104,49564,315,1816,695,4320,3977,6433,68,1181,NA,15794,20539,39144,521,958,151089,NA,NA,10440,NA,NA,NA,186437,NA,967,43,58,2849,1474,315,1369,1221
BETU_PEN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_POP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,186,NA,973,1474,2318,NA,NA,2,NA,NA,35,NA,NA,NA,3831,NA,NA,NA,NA,NA,NA,NA,NA,NA
BETU_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1056,1049,NA,NA,NA,NA,NA,NA,36365,40385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CALO_DEC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CARP_CAR_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CARY_COR_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
CARY_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CARY_TOM_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAST_DEN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAM_NOO_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29605,31494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAM_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMPTY_STRING,NA,14123,NA,NA,NA,NA,146604,NA,637923,NA,NA,NA,NA,80035,33092,NA,52332,NA,NA,NA,NA,NA,NA,NA,NA,86883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294437,NA,98344
FAGU_GRA_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2339,2660,NA,2486,2822,5439,NA,NA,7860,NA,NA,795,NA,NA,NA,20767,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRAX_AME_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,5030,NA,NA,125,NA,NA,NA,1353,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRAX_NIG_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12553,NA,NA,NA,NA,NA,NA,7586,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRAX_PEN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,511,NA,NA,NA,NA,36,NA,NA,NA,NA
FRAX_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,9,2323,179,NA,4,10,NA,1963,2893,5418,NA,NA,3,NA,NA,NA,NA,NA,NA,1627,NA,NA,NA,NA,NA,NA,NA,NA,NA
GENC_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,109409,127245,NA,48726,36761,6145,NA,NA,12,NA,NA,NA,NA,NA,NA,77198,NA,NA,NA,NA,NA,NA,NA,NA,NA
GENH_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,87,NA,NA,NA,NA,NA,NA,85957,99539,NA,27085,20023,2907,NA,NA,7,NA,NA,NA,NA,NA,NA,45944,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARD_INT_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40762,45415,NA,8112,5667,931,NA,NA,NA,NA,NA,NA,NA,NA,NA,42876,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARD_MOI_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5079,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARD_NON_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,48275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77532,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARD_TOL_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57835,62419,NA,3759,2784,669,NA,NA,NA,NA,NA,NA,NA,NA,NA,62376,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUGL_CIN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUNI_SCO_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUNI_VIR_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LARI_DEC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
LARI_KAE_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LARI_LAR_###,55,4,10,5,81,8,79,708,964,NA,7070,7159,403,391,124,1833,1423,673,9499,12482,NA,13538,15325,28194,452,808,26307,NA,NA,3583,NA,NA,NA,13256,NA,25,67,37,1651,967,190,57,45
LARI_LYA_###,NA,NA,NA,NA,NA,NA,NA,50,50,NA,893,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LARI_OCC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11635,12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LARI_SIB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LARI_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIRI_TUL_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAGN_ACU_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74699,NA,NA,NA,NA,NA,NA,NA,867045,NA,NA,NA,NA,9,1303919,7319,NA,NA,1509880,160597,1720580,3627891,3461011,856049,NA,NA,NA,NA,NA,NA,NA
NOT_IN_SET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NULL_VALUE,70685,NA,33709,43795,223384,110846,NA,519858,NA,NA,3618459,4010094,NA,NA,NA,806682,139079,135334,279201,309224,NA,741345,704127,613867,241929,256150,NA,NA,1746,34882,NA,NA,NA,NA,NA,NA,28407,10436,688427,473047,NA,107232,NA
OSTR_VIR_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,3,2,NA,NA,1084,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_ABI_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,20,NA,41,36,26,NA,NA,6,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_ENG_###,NA,NA,NA,NA,NA,14,NA,93,144,NA,10836,12369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_ENG_GLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_GLA_###,391,9,16,79,342,230,494,1424,2130,NA,17087,16067,1091,1534,604,6026,3643,2286,14010,17224,NA,5060,7808,18202,485,911,100680,NA,NA,3729,NA,NA,NA,130478,NA,524,88,48,3865,1650,298,1057,971
PICE_HYB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25028,32109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_LUT_X##,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_MAR_###,257,11,16,55,277,386,308,1571,2100,NA,21568,23303,769,2066,707,4854,4227,2208,18120,23406,NA,5432,6823,14453,955,1520,97319,NA,NA,1239,NA,NA,NA,83664,NA,1124,106,48,4084,2491,371,1755,1599
PICE_PUN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_RUB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15113,17084,NA,11424,12924,17215,NA,NA,10,NA,NA,915,NA,NA,NA,15074,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_SIT_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20020,20728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_SIT_X##,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6817,6695,NA,NA,NA,NA,NA,NA,5251,567,NA,2611,1511,325,NA,NA,28,NA,NA,NA,NA,NA,NA,7548,NA,NA,NA,NA,NA,NA,NA,NA,NA
PICE_SPP_DEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038,962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_ALB_###,NA,NA,NA,NA,NA,NA,NA,122,122,NA,3240,4098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_BAN_###,11,NA,NA,1,21,NA,NA,248,352,NA,21,21,1011,482,291,4636,1063,2754,1853,2114,NA,196,246,412,388,702,48677,NA,NA,15,NA,NA,NA,19364,NA,1024,70,71,1480,1156,317,NA,NA
PINU_CON_###,166,5,14,56,196,282,448,577,977,NA,47051,45605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,712
PINU_CON_CON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8024,8753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_CON_LAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34640,41781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_FLE_###,NA,NA,NA,NA,NA,NA,NA,19,19,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_MON_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6586,7189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_NIG_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_PON_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2179,2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_RES_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,31,NA,NA,NA,26,NA,NA,296,433,NA,552,601,1338,NA,NA,14108,NA,NA,11,NA,NA,NA,3687,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_RIG_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_SPP_###,84,NA,NA,NA,NA,NA,NA,157,275,NA,1,1,NA,NA,NA,NA,NA,NA,5772,6622,NA,NA,NA,NA,NA,NA,24,NA,14,NA,NA,NA,NA,3007,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_STR_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,10647,13358,NA,17318,18627,30060,NA,NA,36152,NA,NA,65,NA,NA,NA,25808,NA,NA,NA,NA,NA,NA,NA,NA,NA
PINU_SYL_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,4,4,3,NA,NA,138,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
POPU_ALB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POPU_BAL_###,412,13,19,53,240,354,535,1421,2091,NA,25671,29646,213,1528,621,4082,3441,399,NA,79,NA,16,18,6,293,621,15052,NA,NA,NA,NA,NA,NA,3211,NA,139,120,22,2269,888,64,159,145
POPU_BAL_BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
