values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
1,50798,9403,19671,30651,154851,106101,104945,384540,467466,NA,4118380,4570063,85599,50494,23442,854163,147458,153172,767392,870925,867045,834946,804905,742317,236612,265595,2066889,5593,885,81073,1497588,160356,1694157,5062162,3390771,846500,23975,7435,549987,378763,184309,114735,105102
2,21989,4776,14140,13576,70309,6753,44729,144716,184313,NA,153645,174610,NA,33459,11874,NA,58331,1419,164879,182629,NA,175461,177257,230393,9220,84327,173927,1589,644,NA,12292,241,26423,71153,70240,13894,4843,3318,154902,103292,101696,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5410,1590,NA,8085,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,215,NA,NA,NA,NA,NA,NA,NA,165,14,3664,1608,10394,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
