values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
1921,NA,NA,NA,NA,NA,55,NA,5,16,NA,32589,33380,133,207,266,1209,2995,58,6,19,NA,NA,NA,8,605,610,8556,NA,NA,NA,NA,NA,NA,70354,NA,NA,8,4,53,40,20,675,626
1922,NA,NA,NA,NA,NA,9,NA,3,18,NA,15714,20680,1303,809,421,3111,1565,9277,NA,6,14743,NA,NA,150,8,11,16761,NA,NA,NA,NA,NA,NA,48306,NA,NA,4,1,55,40,10,849,732
1923,NA,NA,NA,NA,NA,8,NA,8,18,NA,10582,19491,161,184,149,995,537,72,70,76,138,NA,NA,174,5,8,46274,NA,NA,NA,NA,NA,NA,67105,22,NA,1,1,52,33,18,1650,1552
1924,NA,NA,NA,NA,NA,57,NA,5,16,NA,17428,25132,68,66,178,776,347,1552,32,33,12443,NA,NA,49,9,14,8487,NA,NA,NA,NA,NA,NA,26891,NA,NA,1,2,43,29,24,642,585
1925,NA,NA,NA,NA,NA,31,NA,6,10,NA,49302,50456,797,1939,638,3002,3125,56,7,10,2674,NA,NA,180,17,23,5944,NA,NA,NA,NA,NA,1,60112,8,NA,4,1,79,59,21,19,15
1926,NA,NA,NA,NA,NA,435,NA,4,15,NA,44602,45012,71,612,264,1827,3137,34,43,45,NA,NA,NA,26,16,22,2111,NA,NA,NA,NA,NA,1,57809,1,NA,1,NA,56,37,24,202,178
1927,NA,NA,NA,NA,NA,5,NA,4,20,NA,20121,20835,1228,973,77,3120,1200,8110,3,3,3011,NA,NA,112,5620,5615,30977,NA,NA,NA,NA,NA,NA,28274,4,NA,7,1,61,43,36,208,180
1928,NA,NA,NA,NA,NA,9,NA,3,21,NA,14986,18433,65,422,1175,1230,2036,336,5,18,9,NA,NA,199,7,11,103762,NA,NA,NA,NA,NA,NA,NA,49,NA,10,2,72,51,31,1444,1335
1929,NA,NA,NA,NA,NA,1,NA,9,17,NA,10217,13053,230,418,317,2490,934,3678,22,81,NA,NA,NA,222,7,10,47351,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,62,50,35,5565,5081
1930,6672,3621,4783,4208,36606,3725,18365,77416,94051,NA,41499,39665,1381,4605,393,7301,5839,204,8,44,3615,NA,NA,301,32671,45231,30135,NA,NA,NA,406,NA,38,NA,9110,81158,4328,1764,80360,61642,51611,439,408
1931,NA,NA,NA,NA,NA,8,NA,5,25,NA,33111,32533,331,224,375,1091,2419,58,6,31,1023,NA,NA,63,3,8,14111,NA,NA,NA,115445,1697,NA,NA,411,NA,4,4,68,56,32,245,223
1932,NA,NA,NA,NA,NA,6,NA,6,16,NA,16725,22690,815,294,88,2679,592,7532,76,89,1997,NA,NA,129,4,6,16067,NA,NA,NA,79311,4343,1195,NA,38882,NA,2,1,93,75,31,606,542
1933,NA,NA,NA,NA,NA,29,NA,8,27,NA,9435,15712,409,336,256,2182,923,157,23,30,1574,NA,NA,205,7,14,43126,NA,NA,NA,1404,6,37,NA,49563,NA,6,6,85,65,40,264,239
1934,NA,NA,NA,NA,NA,8,NA,12,17,NA,17240,25734,2608,67,39,4244,215,1534,22,35,25660,NA,NA,385,9,13,12596,NA,NA,NA,549,241,NA,NA,83950,NA,10,2,101,80,34,580,526
1935,NA,NA,NA,NA,1,36,NA,4,26,NA,44129,45245,1131,965,1150,5396,2545,153,18,19,NA,NA,NA,493,25,28,7565,NA,NA,NA,170,13,48644,13,65360,NA,3,5,81,59,51,NA,NA
1936,NA,NA,NA,NA,NA,10,NA,34,46,NA,40810,41524,1524,212,221,3796,2069,129,8,11,4371,NA,NA,347,9,10,5575,NA,NA,NA,3128,NA,69545,116,80298,NA,9,3,111,93,40,149,129
1937,NA,NA,NA,NA,NA,3,NA,7,19,NA,16969,19202,1831,70,46,3945,238,4459,280,224,NA,NA,NA,652,8,17,26672,NA,NA,NA,412,NA,76745,5488,63420,NA,6,5,74,59,38,91,78
1938,NA,NA,NA,NA,NA,129,NA,14,38,NA,10297,12368,1258,310,211,2286,834,844,4,13,7570,NA,NA,208,3,6,84693,3929,NA,NA,452,NA,66061,44577,52681,NA,3,5,99,62,42,1893,1710
1939,NA,NA,NA,NA,NA,6,NA,8,25,NA,12041,16196,1647,188,178,4342,549,1023,14,20,25,NA,NA,166,5,22,25032,NA,NA,NA,465,NA,2874,21239,2212,NA,2,3,115,90,45,3433,3150
1940,13140,3568,4505,8504,36587,1460,31571,95508,135033,NA,34072,33471,2495,4550,291,9698,6321,275,5,13,11178,NA,NA,375,23471,47420,15201,NA,NA,NA,16,NA,NA,34452,19,152789,4477,3187,102902,77561,51168,588,546
1941,NA,NA,1,128,NA,4,NA,22,100,NA,15943,16793,1294,304,133,2107,2220,14,17,22,NA,NA,NA,621,582,588,13043,NA,NA,NA,NA,NA,NA,66199,5,NA,5,8,122,90,38,480,439
1942,121,NA,NA,672,44,2,NA,10,27,NA,11845,13476,2024,702,85,4687,1113,3954,1,1,7069,NA,NA,1317,6,12,12919,NA,NA,NA,NA,NA,NA,67732,48,NA,5,7,113,84,35,1671,1457
1943,NA,NA,NA,NA,NA,5,NA,9,21,NA,6338,11122,589,1064,74,1603,1613,29,28,30,393,NA,NA,1634,4,12,24118,NA,NA,NA,NA,NA,NA,83654,20,NA,13,5,100,78,50,1507,1372
1944,NA,1,NA,NA,1,3,NA,77,593,NA,10895,15535,238,407,222,915,857,1255,1232,1195,4955,NA,NA,286,3,15,8143,NA,NA,NA,NA,NA,NA,25007,6,NA,4,5,108,68,33,467,416
1945,58,NA,NA,NA,NA,32,NA,5,196,NA,39873,40812,2649,625,407,6604,2076,125,41,35,5717,NA,NA,10,236,251,4760,NA,NA,NA,NA,NA,12,52377,60,NA,6,4,205,158,50,9,9
1946,4,347,NA,NA,NA,5,NA,2,208,NA,36982,37200,675,84,48,2515,1771,130,8,9,NA,NA,NA,NA,2,3,1563,NA,NA,NA,NA,NA,8,50848,28,NA,90,6,275,160,46,36,33
1947,NA,NA,NA,NA,NA,5,NA,7,19,NA,8235,8938,1290,146,39,3992,579,3298,15,8,119,NA,NA,58,2751,2752,18871,NA,NA,NA,NA,NA,13,44005,38,NA,8,4,92,80,46,83,77
1948,NA,NA,NA,NA,NA,NA,NA,12,25,NA,9601,12023,423,298,87,1518,940,399,6,16,15,NA,NA,1501,4,6,64515,NA,NA,NA,NA,NA,1,NA,157,NA,3,10,94,61,40,2848,2590
1949,47,NA,NA,11,NA,5,NA,8,154,NA,28013,31375,479,232,52,2086,496,1329,5,14,NA,NA,NA,3331,5,7,20133,NA,NA,NA,NA,NA,3,NA,115,NA,9,6,86,65,45,3555,3231
1950,3829,1264,1012,4136,17163,1051,12072,38110,52921,NA,25861,27261,2885,1635,212,8751,3269,202,307,256,2988,NA,NA,447,13594,26260,9882,NA,NA,NA,436,NA,94,NA,10848,29515,2648,3066,26022,18077,58556,124,113
1951,NA,NA,NA,NA,NA,NA,NA,13,25,NA,10781,11723,150,107,50,1090,1998,10,37,25,608,NA,NA,NA,12,14,5389,NA,NA,NA,100712,1196,4,NA,636,NA,1,2,64,51,39,173,162
1952,NA,NA,NA,NA,NA,7,NA,6,94,NA,7776,9767,1522,141,71,3888,748,3043,89,90,2712,NA,NA,NA,1,6,7247,NA,NA,NA,24359,4588,1982,NA,94529,NA,8,4,48,38,56,252,219
1953,NA,NA,NA,NA,176,222,NA,67,83,NA,4682,7749,1587,217,80,2623,818,48,53,57,2641,NA,NA,NA,3,8,16841,NA,NA,NA,9095,2,113,9,130332,NA,11,3,49,37,43,393,359
1954,NA,NA,NA,NA,NA,4,NA,7,12,NA,10999,14618,266,55,33,2113,499,971,107,110,26117,NA,NA,1273,5,7,5195,NA,NA,NA,2219,289,1,NA,151849,NA,7,4,57,41,32,737,694
1955,NA,NA,NA,NA,NA,15,NA,9,190,NA,26397,27644,1747,521,337,5453,2051,155,372,317,NA,NA,NA,3087,28,31,9221,NA,NA,NA,351,12,101584,62,131093,NA,2,4,56,37,63,125,122
1956,NA,NA,2,3138,NA,1849,NA,66,265,NA,22433,22367,350,124,44,1588,1971,81,94,72,4782,NA,NA,259,4,4,2648,NA,NA,NA,2220,NA,126465,35,154869,NA,1,2,31,25,39,344,309
1957,NA,NA,NA,NA,NA,75,NA,NA,6,NA,5569,6088,1063,25,22,2813,363,3983,118,110,NA,NA,NA,NA,3,6,14500,NA,NA,NA,38,NA,139777,11634,160577,NA,NA,2,48,27,32,132,112
1958,3,NA,NA,NA,NA,157,NA,5,81,NA,7850,9840,1054,228,161,1922,1115,39,129,129,7829,NA,NA,408,5,7,39402,1192,NA,NA,229,NA,38468,72434,45432,NA,NA,6,27,17,30,3414,3077
1959,5,NA,NA,NA,NA,220,NA,3,100,NA,10157,13426,134,189,99,1478,714,665,106,106,2,NA,NA,1815,255,255,14526,NA,NA,NA,713,NA,414,48891,458,NA,1,2,21,11,22,2454,2242
1960,1826,493,450,1310,8170,981,3566,22646,34422,NA,23759,24173,1178,2773,162,4733,4219,2857,286,262,5966,NA,NA,385,8642,18736,7479,NA,NA,NA,NA,NA,NA,11837,13,14766,2414,734,28429,15154,29534,81,80
1961,NA,NA,NA,54,7,401,1,56,72,NA,12861,12941,40,1336,53,1153,5719,3327,245,217,NA,NA,NA,216,185,187,26064,NA,NA,NA,NA,NA,NA,61825,11,NA,5,4,4761,3311,25,188,170
1962,47,NA,NA,NA,NA,372,NA,12,14,NA,8176,10044,909,576,79,3453,1461,2051,189,145,8245,NA,NA,358,3,5,7007,NA,NA,NA,NA,NA,NA,119488,15,NA,1,3,37,27,18,1388,1216
1963,NA,NA,NA,NA,NA,685,NA,33,54,NA,6370,9053,103,499,227,1146,1284,13,159,117,195,NA,NA,613,1,1,17044,NA,NA,NA,NA,NA,NA,109392,28,NA,3,2,178,158,20,1826,1660
1964,NA,NA,NA,1,NA,537,NA,44,47,NA,8657,11663,57,246,107,963,628,784,219,181,7044,NA,NA,624,3,5,4774,NA,NA,NA,NA,NA,NA,146333,18,NA,1,1,889,878,8,1147,1040
1965,4,NA,NA,NA,NA,910,NA,60,65,NA,23712,24568,818,938,180,3806,2120,121,928,902,2212,NA,NA,190,6,15,4595,NA,NA,NA,NA,NA,NA,220746,NA,NA,2,1,38,23,12,85,79
1966,10,NA,NA,NA,1,977,NA,36,46,NA,17398,17573,525,1200,130,1796,3202,8,246,260,NA,NA,NA,67,4,6,2025,NA,NA,NA,NA,NA,1,127352,15,NA,NA,2,75,48,14,18,17
1967,17,NA,NA,NA,1,879,NA,53,54,NA,5437,6396,1408,59,6,3021,347,1854,669,634,447,NA,NA,402,85,87,13920,NA,NA,NA,NA,NA,1,68857,18,NA,1016,2,385,345,10,31,24
1968,18,NA,NA,NA,3932,360,NA,255,301,NA,6306,8327,177,228,55,1193,750,15,569,505,64,NA,NA,110,3,3,29511,1,NA,NA,NA,NA,NA,NA,665,NA,2,NA,160,47,12,259,231
1969,NA,NA,NA,NA,34,1271,NA,63,80,NA,7571,9194,276,215,41,1224,528,355,638,598,NA,NA,NA,500,1,3,10277,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,152,29,8,911,836
1970,1354,221,469,700,4562,860,2208,9912,17546,NA,16932,17249,1456,1317,56,5125,2197,170,837,727,4984,NA,NA,210,12738,16660,8068,NA,NA,NA,228,NA,54,NA,8995,15168,1880,360,26010,17983,20521,2,1
1971,4,NA,NA,NA,21,45,NA,92,106,NA,11696,11795,247,113,32,735,1740,110,619,587,1514,NA,NA,133,3,129,4790,NA,NA,NA,64279,639,NA,NA,70,NA,3,2,90,20,20,46,44
1972,231,NA,NA,NA,830,629,NA,76,99,NA,7137,8761,1170,171,65,3574,519,825,716,726,2025,NA,NA,184,NA,237,8393,NA,NA,NA,16203,1370,677,NA,57778,NA,3,4,150,39,14,65,62
1973,2,NA,NA,NA,88,333,NA,84,85,NA,6459,9005,421,95,31,1247,416,124,734,767,2458,NA,NA,325,NA,4,15857,NA,NA,NA,5253,2,20,3,47252,NA,2,3,355,145,18,277,261
1974,551,NA,NA,NA,119,227,NA,132,107,NA,8483,11082,138,76,151,1724,411,351,1250,1280,12053,NA,NA,53,1,11,8396,NA,NA,NA,57820,136,20,NA,108133,NA,4,4,359,70,16,143,137
1975,NA,NA,NA,NA,25,190,NA,43,48,NA,16652,17316,1097,236,173,3120,878,598,1596,1614,NA,NA,NA,268,3,11,5183,NA,NA,NA,578,2,32099,18,48852,NA,3,NA,676,267,17,2,2
1976,NA,NA,NA,NA,388,300,NA,84,87,NA,11521,12391,433,128,17,2088,1145,211,1416,1515,5623,NA,NA,213,4,7,10138,NA,NA,NA,279,NA,99227,18,139342,NA,NA,4,307,95,10,1,1
1977,31,NA,NA,NA,129,324,NA,82,83,NA,6594,7928,1404,952,85,2700,1650,906,1814,1826,NA,NA,NA,529,25,26,12628,NA,NA,NA,213,NA,120057,4515,126567,NA,NA,1,2720,2480,12,2,2
1978,61,NA,NA,2,70,222,NA,109,125,NA,7492,9515,357,91,33,2077,412,309,1715,1793,13652,NA,NA,25,NA,1,26682,NA,NA,NA,3600,NA,23127,43501,26553,NA,4,1,1015,626,16,5,5
1979,75,NA,NA,NA,54,121,NA,86,113,NA,9611,12148,816,91,56,1558,339,765,2430,2556,36,NA,NA,176,NA,6,12517,NA,NA,NA,145,81,875,54082,1362,NA,NA,NA,484,148,9,100,98
1980,432,377,779,122,5953,348,777,4087,9640,NA,15034,15698,1488,888,147,4841,1519,5088,3108,3297,5528,NA,NA,200,3939,4991,27070,NA,NA,NA,3,NA,NA,45178,112,18434,1244,215,32421,12185,14698,2,165
1981,58,NA,NA,NA,45,122,NA,78,4137,NA,12621,13483,364,40,6152,3497,6603,829,1992,2263,NA,NA,NA,494,789,793,7160,NA,NA,NA,15,NA,NA,120979,89,NA,2,1,834,445,12,10,10
1982,40,NA,NA,NA,62,265,NA,646,852,NA,10214,12349,1060,51,1666,2454,1705,391,2439,2632,11414,NA,NA,179,4,23,7669,NA,NA,NA,NA,NA,NA,126267,188,NA,1,6,1137,583,9,23,1162
1983,68,NA,NA,NA,60,204,NA,85,106,NA,8810,11155,807,43,2458,1443,2662,46,2553,2755,NA,NA,NA,249,2,5,22414,NA,NA,NA,NA,NA,NA,120798,208,NA,1,3,919,372,4,78,78
1984,48,NA,NA,NA,26,256,NA,75,106,NA,10576,12996,923,36,880,2537,1060,492,3224,3514,14506,NA,NA,467,2,2,8501,NA,NA,NA,NA,NA,NA,38705,105,NA,1,NA,1546,576,6,5,5
1985,17,NA,NA,NA,54,217,NA,51,156,NA,14714,15541,2427,143,410,4026,989,131,3492,3931,327,NA,NA,187,2,16,8545,NA,NA,NA,NA,NA,NA,157075,71,NA,NA,5,1534,838,7,1,1
1986,9,NA,NA,NA,36,92,NA,29,108,NA,13675,14306,888,25,54,2178,628,73,5051,6316,108,NA,NA,18,5,5,9270,NA,NA,NA,NA,NA,NA,106871,118,NA,NA,2,1395,595,2,NA,NA
1987,9,NA,NA,NA,14,69,NA,107,315,NA,11270,12888,864,11,27,3435,261,1032,4338,4989,NA,NA,NA,153,1,1,10736,NA,NA,NA,NA,NA,NA,57597,55,NA,NA,6,8323,7912,1,NA,NA
1988,11,NA,NA,NA,12,190,NA,107,219,NA,11614,13257,2472,24,138,6897,440,113,5924,5944,301,NA,NA,799,1,1,22758,NA,NA,NA,NA,NA,4,NA,769,NA,NA,3,3365,2744,1,15,11
1989,15,NA,NA,NA,3,103,NA,137,306,NA,13752,15314,450,16,20,26625,1016,17368,4091,4958,57,NA,NA,8,NA,NA,11005,NA,NA,NA,NA,NA,NA,NA,13,NA,1954,NA,2667,2118,7,3,2
1990,28,NA,3,1,35,121,44,1083,2075,NA,15797,16405,1325,162,72,3063,935,177,4264,4922,NA,NA,NA,NA,274,406,10816,NA,NA,NA,22,NA,16,NA,6223,361,143,128,3404,1452,6171,1,NA
1991,3,NA,NA,NA,NA,45,NA,103,218,NA,14619,15662,514,26,27,2415,736,215,3987,4493,6050,NA,NA,133,2,2,10039,NA,NA,NA,87137,1598,NA,NA,1269,NA,1,4,1137,720,2,7,7
1992,NA,NA,NA,NA,NA,32,NA,82,142,NA,15141,17106,853,11,4,3489,245,448,4767,5468,3269,NA,NA,837,NA,NA,8391,NA,NA,NA,27205,768,351,NA,59762,NA,1,5,882,311,1,NA,NA
1993,NA,NA,NA,NA,NA,67,NA,145,322,NA,15081,16562,397,7,11,3269,258,127,3739,4454,1459,NA,NA,NA,NA,3,16094,NA,NA,NA,3993,2,18,1,45731,NA,1,2,774,390,NA,103,88
1994,NA,NA,NA,NA,NA,10,NA,159,280,NA,15938,17493,220,3,22,4730,151,286,6129,7009,2196,NA,NA,111,NA,19,9124,NA,NA,NA,104824,412,2,NA,157824,NA,NA,1,999,589,NA,NA,NA
1995,NA,NA,NA,NA,NA,3,NA,98,372,NA,16826,17631,43,21,91,11677,355,2259,4105,4705,9595,NA,NA,802,18,97,13460,NA,NA,NA,4688,9,58662,37,85698,NA,1376,1,6393,6052,4,5,2
1996,NA,NA,NA,NA,NA,NA,79,105,282,NA,15307,16181,16,5,17,2329,353,107,4827,5759,NA,NA,NA,99,NA,2,15735,NA,NA,NA,4291,NA,95692,7,132245,NA,NA,1,665,331,2,NA,NA
1997,NA,NA,NA,NA,NA,1,NA,128,230,NA,14398,15600,7,3,2,1970,93,190,4237,4931,7162,NA,NA,8,NA,6,11019,NA,NA,NA,7780,NA,121132,5512,124558,NA,NA,NA,256,128,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,80,1726,NA,15219,16678,9,5,7,5737,146,105,4798,5326,NA,NA,NA,347,NA,NA,15336,NA,NA,NA,48155,NA,60270,44269,55446,NA,NA,NA,759,632,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,69,470,NA,15076,17127,6,NA,1,5340,48,265,4668,6029,16069,NA,NA,530,2,2,12510,NA,NA,NA,5765,NA,3822,31603,4823,NA,NA,NA,284,136,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,139,728,NA,14557,16251,633,NA,NA,4830,127,27,5110,6454,NA,NA,NA,117,64,353,8409,NA,NA,NA,229,NA,NA,25193,1,NA,129,10,384,184,127,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,80,178,NA,13780,15698,2,NA,NA,3380,12,16,3751,5254,6086,NA,NA,NA,NA,NA,6931,NA,NA,NA,110,NA,NA,91467,NA,NA,1,NA,109,17,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,15,116,NA,12974,15483,NA,NA,NA,8190,NA,35,3825,5272,NA,NA,NA,NA,NA,NA,7003,NA,NA,NA,NA,NA,NA,60114,NA,NA,23,1,83,15,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,30,102,NA,14054,16206,1,NA,NA,12697,NA,41,3639,6106,6377,NA,NA,NA,NA,NA,12569,NA,NA,NA,NA,NA,NA,76636,NA,NA,3,NA,40,2,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,33,143,NA,13072,15296,101,NA,NA,2546,NA,27,3419,6081,NA,NA,NA,NA,NA,NA,6126,NA,NA,NA,NA,NA,NA,26554,NA,NA,2,NA,12,NA,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA,NA,42,161,NA,11524,13900,1,NA,NA,3006,NA,10,2861,5407,5095,NA,NA,NA,NA,8,6264,NA,NA,NA,NA,NA,NA,130922,NA,NA,NA,1,NA,NA,NA,NA,NA
2006,NA,NA,NA,NA,NA,NA,NA,7,84,NA,10070,11807,NA,NA,NA,5481,NA,NA,2493,4825,1005,NA,NA,NA,NA,NA,17812,NA,NA,NA,NA,NA,NA,66080,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,8290,9836,NA,NA,NA,5693,NA,6,1374,3666,NA,NA,NA,NA,NA,NA,35965,NA,NA,NA,NA,NA,NA,50534,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,NA,NA,NA,NA,NA,NA,1,12,NA,6805,8628,NA,NA,NA,4696,NA,NA,1030,3259,NA,NA,NA,NA,NA,6,13497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7470,9915,604,NA,NA,1025,NA,NA,174,2966,NA,NA,NA,NA,NA,2,5177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,7453,10250,1,NA,NA,3085,NA,NA,NA,2467,NA,NA,NA,NA,NA,4,2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,NA,NA,NA,NA,NA,NA,782,NA,5308,8973,NA,NA,NA,NA,NA,NA,NA,2183,NA,NA,NA,NA,NA,NA,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,4165,8132,NA,NA,NA,NA,NA,NA,NA,2042,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3135,7222,NA,NA,NA,NA,NA,NA,NA,1461,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3482,4238,NA,NA,NA,NA,NA,NA,NA,990,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3817,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
