values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10835,2081,3597,3823,39757,12523,15434,142498,153478,NA,549593,569834,14008,231,2401,340124,9802,25088,78227,139930,664096,197697,195626,188539,42836,53132,1318495,2380,163,22223,712617,197876,328940,1016269,657904,340356,3337,1524,80905,41657,21714,82650,76344
2,8166,1434,1173,3906,20798,11282,11424,89423,106769,NA,1234648,1440564,NA,4431,23,NA,24,NA,NA,NA,NA,645,853,2966,22463,76159,NA,933,166,NA,NA,NA,NA,NA,NA,1,10143,3094,178021,114488,38317,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212966,262135,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,504,NA,NA,NA,NA,NA,NA,NA,3707,1977,50036,27285,18194,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676,3678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,555,NA,NA,NA,NA,NA,NA,NA,336,245,2129,744,275,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,6,5,42,10,6,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
